LAT,LON,YEAR,DOY,PRECTOT,RH2M,T2M_MAX,T2M_MIN,T2M,PS,T2M_RANGE,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN
15.65761,32.54961,2020,53,0,17.11,32.23,13.8,22.46,96.41,18.43,33.51,23.8
15.65761,32.54961,2020,54,0,16.77,32.37,13.58,22.52,96.33,18.79,33.64,23.4
15.65761,32.54961,2020,55,0.08,20.58,28.42,15.28,21.42,96.4,13.14,33.76,13.83
15.65761,32.54961,2020,56,0,21.47,27.17,13.23,19.65,96.72,13.94,33.89,22.98
15.65761,32.54961,2020,57,0,16.76,30.61,13.33,21.46,96.59,17.28,34.01,23.67
15.65761,32.54961,2020,58,0,16.43,34.39,14.63,23.98,96.4,19.76,34.14,23.87
15.65761,32.54961,2020,59,0,16.18,35.34,16.21,25.13,96.3,19.14,34.26,24.38
15.65761,32.54961,2020,60,0,13.55,34.32,15.24,24.52,96.26,19.07,34.38,24.21
15.65761,32.54961,2020,61,0,14.69,33.32,15.39,23.88,96.37,17.93,34.5,24.01
15.65761,32.54961,2020,62,0,17.77,33.78,14.49,23.85,96.4,19.29,34.62,23.9
15.65761,32.54961,2020,63,0,13.48,34.89,15.78,24.8,96.39,19.1,34.74,23.92
15.65761,32.54961,2020,64,0,8.22,36.11,15.19,25.42,96.33,20.91,34.86,24.04
15.65761,32.54961,2020,65,0,11.48,37.63,17.99,27.43,96.25,19.64,34.97,23.76
15.65761,32.54961,2020,66,0,13.23,38.44,20.8,29.1,96.17,17.64,35.09,23.85
15.65761,32.54961,2020,67,0,14.33,37.97,19.77,28.31,96.2,18.2,35.2,23.75
15.65761,32.54961,2020,68,0,13.62,36.95,19.59,27.93,96.16,17.36,35.31,23.98
15.65761,32.54961,2020,69,0,11.69,37.2,19.64,27.83,95.97,17.56,35.42,24.54
15.65761,32.54961,2020,70,0,15.36,39.12,18.84,28.63,95.87,20.28,35.53,24.55
15.65761,32.54961,2020,71,0,18.84,41.28,21.8,31.28,95.71,19.49,35.63,23.99
15.65761,32.54961,2020,72,0,16.24,41.67,24.25,31.72,95.61,17.42,35.74,23.85
15.65761,32.54961,2020,73,0,19.36,28.79,19.77,24.22,96.31,9.02,35.84,20.95
15.65761,32.54961,2020,74,0,17.1,31.65,18.13,24.26,96.46,13.52,35.94,24.02
15.65761,32.54961,2020,75,0,16.79,32.79,15.95,23.9,96.27,16.83,36.04,25.31
15.65761,32.54961,2020,76,0,11.49,34.59,15.86,24.65,96.14,18.73,36.13,25.6
15.65761,32.54961,2020,77,0,15.52,35.27,16.02,25.45,96.16,19.25,36.23,25.64
15.65761,32.54961,2020,78,0,14.61,34.36,16.4,25.21,96.26,17.95,36.32,25.4
15.65761,32.54961,2020,79,0,12.21,33.99,16.19,24.63,96.32,17.8,36.41,24.87
15.65761,32.54961,2020,80,0,8.83,35,14.99,24.62,96.24,20.01,36.5,25.71
15.65761,32.54961,2020,81,0,7.87,36.2,16.04,25.96,96.14,20.15,36.59,25.31
15.65761,32.54961,2020,82,0,12.9,35.79,18.16,26.48,96.25,17.63,36.67,25.35
15.65761,32.54961,2020,83,0,10.23,37.16,17.79,27.13,96.24,19.37,36.75,25.35
15.65761,32.54961,2020,84,0,12.63,38.91,19.63,28.84,96.01,19.28,36.84,25.6
15.65761,32.54961,2020,85,0,13.23,39.89,20.88,30.25,95.83,19,36.91,25.32
15.65761,32.54961,2020,86,0,11.99,41.08,21.71,31.36,95.71,19.37,36.99,25.39
15.65761,32.54961,2020,87,0,11.43,42.34,22.99,32.89,95.78,19.36,37.07,25.55
15.65761,32.54961,2020,88,0,12.7,40.5,23.58,31.36,96.03,16.92,37.14,25.75
15.65761,32.54961,2020,89,0,14.32,37.49,21.72,28.86,96.12,15.77,37.21,25.58
15.65761,32.54961,2020,90,0,11.3,37.6,18.3,27.74,96.1,19.3,37.28,25.7
15.65761,32.54961,2020,91,0,9.52,39.62,19.54,29.49,96.03,20.08,37.35,25.95
15.65761,32.54961,2020,92,0,10.77,41.05,22.01,31.31,96,19.04,37.41,25.85
15.65761,32.54961,2020,93,0,14.07,41.91,22.41,32.04,95.88,19.51,37.47,25.9
15.65761,32.54961,2020,94,0,17.76,40.55,23.67,31.79,95.91,16.88,37.53,25.55
15.65761,32.54961,2020,95,0,11.68,40.04,20.87,30.22,95.99,19.17,37.59,26.6
15.65761,32.54961,2020,96,0,12.09,40.96,20.35,30.78,95.92,20.6,37.65,25.99
15.65761,32.54961,2020,97,0,12.75,42.67,23.49,33.11,95.87,19.18,37.7,25.58
15.65761,32.54961,2020,98,0,12.1,43.64,24.22,34.04,95.77,19.43,37.76,25.68
15.65761,32.54961,2020,99,0,15.86,42.91,25.22,33.93,95.75,17.69,37.8,25.37
15.65761,32.54961,2020,100,0,16.92,41.4,25.87,33.31,95.81,15.53,37.85,25.04
15.65761,32.54961,2020,101,0,11.82,38.33,24.65,30.84,96.06,13.68,37.9,25.57
15.65761,32.54961,2020,102,0,15.32,36.27,21.58,28.63,96.19,14.69,37.94,25.58
15.65761,32.54961,2020,103,0,12.92,34.15,21.08,27.65,96.24,13.07,37.98,25.14
15.65761,32.54961,2020,104,0,10.77,35.34,20.3,27.85,96.23,15.04,38.02,25.55
15.65761,32.54961,2020,105,0,9.48,35.1,18.92,26.96,96.26,16.17,38.06,26.35
15.65761,32.54961,2020,106,0,8.33,35.64,17.87,26.59,96.28,17.77,38.1,27.7
15.65761,32.54961,2020,107,0,8.24,36.63,17.36,26.74,96.12,19.27,38.13,27.9
15.65761,32.54961,2020,108,0,11.98,38.35,19.28,28.71,95.94,19.07,38.16,27.19
15.65761,32.54961,2020,109,0,17.59,35.66,22.93,29.09,96.03,12.73,38.19,26.01
15.65761,32.54961,2020,110,0,16,37.39,22.65,29.49,96.1,14.74,38.22,26.06
15.65761,32.54961,2020,111,0,14.18,37.04,20.16,28.31,96.11,16.88,38.25,26.93
15.65761,32.54961,2020,112,0,10.19,37.4,18.93,28.08,96.12,18.46,38.27,27.35
15.65761,32.54961,2020,113,0,7.26,38.76,18.64,28.84,96.03,20.12,38.3,27.7
15.65761,32.54961,2020,114,0,10.53,40.11,19.74,30.32,95.99,20.36,38.32,27.35
15.65761,32.54961,2020,115,0,12.24,41.09,23.17,31.96,95.93,17.92,38.34,26.73
15.65761,32.54961,2020,116,0,10.26,41.7,23.02,32.42,95.87,18.67,38.36,26.81
15.65761,32.54961,2020,117,0,13.52,41.89,24.02,32.84,95.95,17.88,38.37,26.66
15.65761,32.54961,2020,118,0,14,40.19,23.98,31.87,96.04,16.21,38.39,26.83
15.65761,32.54961,2020,119,0,13.04,42.37,23.26,32.81,95.97,19.11,38.41,26.66
15.65761,32.54961,2020,120,0,12.07,42.79,25.37,34.01,95.95,17.42,38.42,26.62
15.65761,32.54961,2020,121,0,12.46,39.15,24.05,31.03,96.13,15.1,38.43,26.88
15.65761,32.54961,2020,122,0,8.26,37.99,19.97,28.87,96.15,18.02,38.44,27.75
15.65761,32.54961,2020,123,0,6.1,39.45,19.4,30.06,96.04,20.05,38.45,27.8
15.65761,32.54961,2020,124,0,7.37,41.05,21.61,32.27,95.94,19.44,38.46,27.2
15.65761,32.54961,2020,125,0,9.02,42.06,23.17,33.29,95.95,18.88,38.47,26.6
15.65761,32.54961,2020,126,0,9.69,42.74,25.8,34.06,95.94,16.94,38.47,26.21
15.65761,32.54961,2020,127,0,12.82,42.4,25.26,33.73,95.89,17.14,38.48,25.68
15.65761,32.54961,2020,128,0,14.73,41.58,24.39,32.94,95.89,17.19,38.48,25.9
15.65761,32.54961,2020,129,0,9.96,40.41,24.59,32.62,95.95,15.82,38.48,26.14
15.65761,32.54961,2020,130,0,8.31,39.55,25.07,32.62,96.02,14.48,38.48,19.71
15.65761,32.54961,2020,131,0,9.95,38.38,25.09,32.22,96.09,13.29,38.48,22.18
15.65761,32.54961,2020,132,0.02,18.43,41.02,26.22,33.62,96.05,14.79,38.48,25.36
15.65761,32.54961,2020,133,0.08,16.64,42.67,25.96,34.84,95.95,16.72,38.48,19.64
15.65761,32.54961,2020,134,0,11.25,43.48,27.62,35.41,95.89,15.85,38.48,25.82
15.65761,32.54961,2020,135,0,11.91,44.12,26.81,35.54,95.79,17.31,38.47,25.95
15.65761,32.54961,2020,136,0,10.58,43.57,26.66,35.18,95.74,16.91,38.47,26.35
15.65761,32.54961,2020,137,0,9.11,42.63,25.6,34.23,95.83,17.03,38.46,26.33
15.65761,32.54961,2020,138,0.01,35.62,40.13,27.06,33.88,96.04,13.07,38.46,15.15
15.65761,32.54961,2020,139,0.59,42.09,34.55,28.61,31.75,96.25,5.94,38.45,15.8
15.65761,32.54961,2020,140,0.05,34.13,39.51,26.01,33.49,96.16,13.5,38.44,24.14
15.65761,32.54961,2020,141,0.02,27.2,41.66,28.1,35.61,95.97,13.56,38.44,24.06
15.65761,32.54961,2020,142,0.27,29.22,41.45,30.3,35.85,95.96,11.15,38.43,20.56
15.65761,32.54961,2020,143,0.05,31.48,41.87,27.86,35.23,96.07,14.01,38.42,24.93
15.65761,32.54961,2020,144,0.1,32.4,41.56,29.23,35.67,96.13,12.32,38.41,24.51
15.65761,32.54961,2020,145,0.25,26.2,42.84,29.45,36.17,95.96,13.39,38.41,25.13
15.65761,32.54961,2020,146,0,14.2,42.3,27.62,34.73,95.99,14.68,38.4,25.68
15.65761,32.54961,2020,147,0,11.58,41.43,25.47,33.34,96,15.96,38.39,26.35
15.65761,32.54961,2020,148,0,9.6,41.88,24.45,33.33,96.02,17.43,38.38,26.54
15.65761,32.54961,2020,149,0,10.6,42.25,25.05,33.83,96.04,17.2,38.37,26.37
15.65761,32.54961,2020,150,0,12.21,42.41,25.77,34.08,95.96,16.64,38.36,26.27
15.65761,32.54961,2020,151,0,13.99,42.41,26.75,34.44,95.91,15.66,38.35,26.07
15.65761,32.54961,2020,152,0,9.38,42.78,25.89,34.23,96,16.89,38.34,26.37
15.65761,32.54961,2020,153,0,8.87,42.13,26.02,33.85,96.05,16.1,38.34,26.39
15.65761,32.54961,2020,154,0,8.87,43.18,25.62,34.61,95.9,17.55,38.33,26.18
15.65761,32.54961,2020,155,0,11.33,43.3,26.68,35.04,95.86,16.62,38.32,26.07
15.65761,32.54961,2020,156,0,12.98,42.97,27.46,35.19,95.9,15.52,38.31,25.6
15.65761,32.54961,2020,157,0,12.3,43.72,27.77,35.86,95.94,15.95,38.3,26.09
15.65761,32.54961,2020,158,0,14.6,43.2,27.05,35.33,95.89,16.15,38.29,25.89
15.65761,32.54961,2020,159,0,13.73,43.17,26.34,35.21,95.77,16.83,38.28,25.67
15.65761,32.54961,2020,160,0,25.44,42.77,28.1,35.89,95.68,14.66,38.27,22.81
15.65761,32.54961,2020,161,0.02,29.24,42.78,30.09,36.63,95.8,12.69,38.26,3.26
15.65761,32.54961,2020,162,0.05,27.84,42.45,29.89,36.04,95.87,12.56,38.26,23.17
15.65761,32.54961,2020,163,0,19.82,43.05,28.53,35.5,95.79,14.52,38.25,25.38
15.65761,32.54961,2020,164,0,14.9,42.99,27.44,35.27,95.68,15.55,38.24,23.7
15.65761,32.54961,2020,165,0.04,21.28,42.92,27.52,35.57,95.69,15.4,38.23,23.58
15.65761,32.54961,2020,166,0,34.94,42.31,28.58,35.13,95.84,13.73,38.22,24.54
15.65761,32.54961,2020,167,0.48,37.31,39.91,28.73,34.23,95.96,11.18,38.22,24.62
15.65761,32.54961,2020,168,0.08,22.84,41.88,27.52,34.81,95.88,14.36,38.21,24.2
15.65761,32.54961,2020,169,0.09,29.76,40.55,28.49,34.47,95.95,12.05,38.2,24.66
15.65761,32.54961,2020,170,0,21.55,42.26,28.29,35.02,95.86,13.98,38.2,24.85
15.65761,32.54961,2020,171,0.01,15.18,42.49,26.77,34.74,95.88,15.72,38.19,25.51
15.65761,32.54961,2020,172,0,14.8,40.62,26.49,33.72,95.96,14.13,38.18,25.43
15.65761,32.54961,2020,173,0,11.83,41.53,26.3,33.75,95.88,15.23,38.18,25.77
15.65761,32.54961,2020,174,0,11.75,42.31,25.41,34.54,95.73,16.89,38.18,26.05
15.65761,32.54961,2020,175,0,23.86,41.39,26.43,34.34,95.78,14.96,38.17,25.15
15.65761,32.54961,2020,176,0,31.6,40.33,28.13,34.68,95.83,12.2,38.17,24.97
15.65761,32.54961,2020,177,0.02,28.61,42.09,28.83,35.02,95.69,13.26,38.16,21.56
15.65761,32.54961,2020,178,0.1,36.57,39.96,27.43,33.67,95.78,12.54,38.16,23.66
15.65761,32.54961,2020,179,0,22.91,41.22,27.85,34.14,95.84,13.37,38.16,25.33
15.65761,32.54961,2020,180,0,14.13,41.49,26.16,34.45,95.85,15.34,38.16,23.21
15.65761,32.54961,2020,181,0.13,26.03,40.67,27.01,34.21,95.85,13.66,38.16,25.41
15.65761,32.54961,2020,182,0,20.62,42.39,26.73,35.05,95.75,15.66,38.15,25.14
15.65761,32.54961,2020,183,0,16.21,42.77,28.19,35.51,95.67,14.58,38.15,25.41
15.65761,32.54961,2020,184,0,26.52,40.41,27.7,34.03,95.67,12.71,38.15,23.69
15.65761,32.54961,2020,185,0.01,32.48,40.49,28.39,34.51,95.74,12.1,38.15,23.23
15.65761,32.54961,2020,186,0,28.94,41.7,28.75,35.3,95.81,12.95,38.15,24.84
15.65761,32.54961,2020,187,0,18.74,40.95,27.7,34.69,95.6,13.25,38.15,24.07
15.65761,32.54961,2020,188,0,30.96,41.96,27.86,34.91,95.51,14.1,38.15,23.68
15.65761,32.54961,2020,189,0.07,40.82,36.89,27.89,32.66,95.85,8.99,38.15,23.83
15.65761,32.54961,2020,190,0,40.82,37.89,27.28,32.17,96,10.61,38.15,24.22
15.65761,32.54961,2020,191,0.12,39.98,38.37,28.14,32.39,95.95,10.23,38.15,24.39
15.65761,32.54961,2020,192,0,34.82,40.35,26.42,33.6,95.88,13.94,38.15,24.57
15.65761,32.54961,2020,193,0,28.83,42.42,27.86,35.42,95.81,14.57,38.15,24.87
15.65761,32.54961,2020,194,0,21.69,42.1,28.96,35.65,95.66,13.13,38.15,24.34
15.65761,32.54961,2020,195,0.01,35.58,40.22,27.15,33.85,95.61,13.07,38.15,24.07
15.65761,32.54961,2020,196,0.01,27.42,40.47,27.36,33.82,95.73,13.12,38.15,25.05
15.65761,32.54961,2020,197,0.07,27.02,40.56,26.64,33.66,95.95,13.93,38.14,17.15
15.65761,32.54961,2020,198,0.42,35.23,41.01,26.49,33.47,95.88,14.52,38.14,25.01
15.65761,32.54961,2020,199,4.92,40.48,38.2,27.29,32.15,95.94,10.9,38.14,23.72
15.65761,32.54961,2020,200,0.36,43.65,37.34,25.57,31.29,95.92,11.77,38.14,21.04
15.65761,32.54961,2020,201,12.67,56.4,33.98,25.84,29.51,95.89,8.14,38.14,18.08
15.65761,32.54961,2020,202,1.16,57.82,33.63,24.7,28.89,96.06,8.94,38.14,23.75
15.65761,32.54961,2020,203,0.3,47.15,36.26,25.03,30.31,95.95,11.23,38.14,14.44
15.65761,32.54961,2020,204,0,33.57,39.68,25.45,32.48,95.6,14.24,38.14,23.49
15.65761,32.54961,2020,205,0.01,43.2,37.44,25.12,31.08,95.57,12.32,38.14,25.13
15.65761,32.54961,2020,206,0.9,46.92,38.23,24.92,31.16,95.69,13.31,38.14,24.5
15.65761,32.54961,2020,207,4.04,48.1,37.8,24.62,30.48,95.79,13.17,38.13,24.36
15.65761,32.54961,2020,208,11.42,58.38,33.81,22.12,27.04,95.91,11.69,38.13,24.32
15.65761,32.54961,2020,209,4.52,62.32,35.07,22.07,28.22,95.84,13,38.13,7.01
15.65761,32.54961,2020,210,0.85,65.73,32.95,24.54,28.08,95.73,8.41,38.12,24.2
15.65761,32.54961,2020,211,0.6,64.93,32.58,24.08,27.9,95.94,8.51,38.12,12.31
15.65761,32.54961,2020,212,1.86,63.08,32.72,24.65,28.33,96.2,8.07,38.11,20.22
15.65761,32.54961,2020,213,23.5,70.38,31.32,24.44,27.29,96.23,6.88,38.11,11.46
15.65761,32.54961,2020,214,8.59,79.3,28.1,23.7,25.9,95.99,4.4,38.1,5.05
15.65761,32.54961,2020,215,2.27,68.35,32.76,23.81,28,96.01,8.95,38.09,23.21
15.65761,32.54961,2020,216,3.55,58.91,35.03,23.9,29.03,96.21,11.13,38.09,23.85
15.65761,32.54961,2020,217,12.03,64.34,33.43,24.25,27.97,96.07,9.18,38.08,13.34
15.65761,32.54961,2020,218,2.23,71.36,31.54,23.65,27.01,96.01,7.89,38.07,21.69
15.65761,32.54961,2020,219,2.03,72.83,30.45,22.82,26.6,96.25,7.63,38.06,21.81
15.65761,32.54961,2020,220,1.85,73.08,30.46,23.47,26.5,96.31,7,38.04,19.68
15.65761,32.54961,2020,221,13.25,76.44,30.31,23.03,26.3,96.03,7.29,38.03,20.32
15.65761,32.54961,2020,222,17.83,79.64,30.06,23.47,26.06,95.94,6.59,38.02,22.91
15.65761,32.54961,2020,223,7.45,74.82,30.65,22.89,26.36,96.14,7.76,38,21.27
15.65761,32.54961,2020,224,1.04,68.87,32.78,23.21,27.84,96.17,9.57,37.98,21.01
15.65761,32.54961,2020,225,0.17,62.4,35.1,23.38,29.22,96.05,11.73,37.97,24.33
15.65761,32.54961,2020,226,0.66,65.94,32.83,24.88,28.8,96.01,7.96,37.95,20.8
15.65761,32.54961,2020,227,2.09,63.32,35.1,24.35,29.28,95.93,10.75,37.93,23.54
15.65761,32.54961,2020,228,8.31,66.16,33.63,24.94,28.47,95.82,8.69,37.9,23.08
15.65761,32.54961,2020,229,0.6,57.78,34.77,23.75,28.86,95.85,11.03,37.88,24.21
15.65761,32.54961,2020,230,1.06,60.8,35.35,24.23,29.5,95.92,11.12,-99,-99
15.65761,32.54961,2020,231,10.83,69.27,33.39,24.69,28.52,95.85,8.71,37.83,10.35
15.65761,32.54961,2020,232,3.42,70.18,33.49,24.64,28.16,95.75,8.85,37.81,23.94
15.65761,32.54961,2020,233,2.8,68.14,33.21,23.45,27.86,95.9,9.76,37.78,23.03
15.65761,32.54961,2020,234,0.49,66.62,34.01,24.05,28.49,95.96,9.96,37.75,23.96
15.65761,32.54961,2020,235,0.25,58.06,37.07,24.41,29.88,95.81,12.66,37.72,24.28
15.65761,32.54961,2020,236,11.84,61.79,35.5,23.7,28.88,95.81,11.8,37.69,24.01
15.65761,32.54961,2020,237,0.82,63.77,35.6,23.78,28.8,95.81,11.82,37.65,23.67
15.65761,32.54961,2020,238,0.64,65.38,33.94,23.56,28.29,96.02,10.38,37.62,23.38
15.65761,32.54961,2020,239,5.15,69.98,32.59,24.1,27.77,96.18,8.49,37.58,23.75
15.65761,32.54961,2020,240,0.68,68.88,33.85,24.03,28.27,96.02,9.81,37.54,23.98
15.65761,32.54961,2020,241,0.24,58.11,36.47,24.46,29.35,95.84,12.01,37.5,10.9
15.65761,32.54961,2020,242,5.09,62.85,34.52,23.88,28.65,95.87,10.65,37.46,23.72
15.65761,32.54961,2020,243,7.91,65.19,34.48,23.38,28.17,96,11.11,-99,-99
15.65761,32.54961,2020,244,12,75.09,30.82,23.98,26.73,96.05,6.84,37.37,7.73
15.65761,32.54961,2020,245,0.04,59.95,35.89,23.1,28.65,95.93,12.79,37.33,24.23
15.65761,32.54961,2020,246,0.47,58.2,36.6,22.79,29.15,95.96,13.81,-99,-99
15.65761,32.54961,2020,247,2.09,67.83,33.39,23.57,28.15,96.09,9.82,37.23,19.63
15.65761,32.54961,2020,248,5.29,68.88,33.47,23.81,27.92,96.09,9.66,37.17,17.09
15.65761,32.54961,2020,249,0.24,62.5,34.74,23.07,28.37,95.92,11.67,37.12,24.23
15.65761,32.54961,2020,250,2.47,66.74,33.62,23.93,27.97,95.79,9.69,37.06,23.54
15.65761,32.54961,2020,251,1.42,61.77,36.25,23.48,29.34,95.8,12.78,37.01,23.66
15.65761,32.54961,2020,252,1.04,71.08,33.26,24.22,28.32,96.02,9.04,36.95,22.51
15.65761,32.54961,2020,253,0.55,71.43,32.46,24.62,28,96,7.84,36.88,23.68
15.65761,32.54961,2020,254,1.27,69.28,33.15,24.17,28.18,95.89,8.99,36.82,21.22
15.65761,32.54961,2020,255,25.87,78.46,30.49,24.31,26.77,96.02,6.18,36.75,18.09
15.65761,32.54961,2020,256,0.99,64.86,34.28,23.23,28.42,96.12,11.05,36.69,23.44
15.65761,32.54961,2020,257,5.87,63.39,35.74,23.41,28.93,96.13,12.33,36.62,23.39
15.65761,32.54961,2020,258,5.01,73.58,32.43,23.94,27.61,96.14,8.49,36.55,22.77
15.65761,32.54961,2020,259,0.79,70.91,32.61,23.97,27.71,96.11,8.64,36.47,23.45
15.65761,32.54961,2020,260,0.12,56.8,36.67,22.52,29.15,96.01,14.14,36.4,23.52
15.65761,32.54961,2020,261,0.1,61.5,33.66,23.81,28.21,96.09,9.85,36.32,16.15
15.65761,32.54961,2020,262,0,55.81,37.15,23.8,30.06,96.01,13.34,36.25,20.6
15.65761,32.54961,2020,263,0.01,56.51,38.11,24.39,30.43,95.87,13.72,36.17,23.46
15.65761,32.54961,2020,264,0.41,61.38,36.66,24.87,29.86,95.85,11.79,36.09,20.22
15.65761,32.54961,2020,265,0.06,59.17,36.48,24.35,29.75,95.97,12.13,36,23.12
15.65761,32.54961,2020,266,0.02,55.12,37.41,23.64,30.12,96.07,13.77,35.92,22.97
15.65761,32.54961,2020,267,0.03,56.71,36.62,24.43,29.88,95.97,12.19,35.83,23.12
15.65761,32.54961,2020,268,1.22,63.07,34.9,23.66,28.91,95.95,11.24,35.74,21.87
15.65761,32.54961,2020,269,1.4,66.6,34.1,23.75,28.53,96,10.35,35.65,22.67
15.65761,32.54961,2020,270,6.06,68.75,32.13,23.47,27.53,95.92,8.66,35.56,21.14
15.65761,32.54961,2020,271,2.12,65.97,33.7,23.02,28.08,95.93,10.68,35.47,19.81
15.65761,32.54961,2020,272,0.04,59.8,36.8,22.98,29.46,95.97,13.82,35.37,22.41
15.65761,32.54961,2020,273,0,52.16,39.07,23.04,30.24,95.93,16.04,35.28,22.78
15.65761,32.54961,2020,274,0,55.24,38.32,22.69,29.88,95.79,15.63,35.18,23.08
15.65761,32.54961,2020,275,0.27,63.29,34.57,23.81,28.82,95.9,10.75,35.08,23.12
15.65761,32.54961,2020,276,0.02,61.36,34.97,23.56,28.89,96.03,11.41,34.98,23.37
15.65761,32.54961,2020,277,0.13,51.29,37.9,23.88,30.09,96.03,14.02,34.88,22.48
15.65761,32.54961,2020,278,0.01,47.26,37.88,23.4,29.84,96.04,14.49,34.77,23.65
15.65761,32.54961,2020,279,0.49,56.82,35.87,22.45,28.96,96.11,13.42,34.67,23
15.65761,32.54961,2020,280,1.29,54.76,36.07,23.77,29.42,96.11,12.29,-99,-99
15.65761,32.54961,2020,281,0.03,49.9,37.96,23.46,30.25,96.03,14.5,34.45,23.33
15.65761,32.54961,2020,282,0,48.6,38.16,23.28,30.39,96.06,14.88,34.34,23.1
15.65761,32.54961,2020,283,0,42.29,39.04,22.83,30.25,96.06,16.21,34.23,23.4
15.65761,32.54961,2020,284,0,39.72,38.62,22.5,29.64,96.06,16.11,34.12,23.04
15.65761,32.54961,2020,285,0,38.94,38.29,22.87,29.44,95.98,15.42,34,23.25
15.65761,32.54961,2020,286,0,36.08,37.7,22.57,29.07,95.98,15.13,33.89,23.4
15.65761,32.54961,2020,287,0.3,38.19,37.81,21.36,29.3,96.03,16.45,33.78,23.43
15.65761,32.54961,2020,288,0.22,48.52,37.05,20.74,28.87,96.16,16.31,33.66,22.84
15.65761,32.54961,2020,289,0.04,41,37.62,22.19,30.16,96.16,15.42,33.54,23.2
15.65761,32.54961,2020,290,0,26.7,38.03,23.38,30.11,96,14.65,33.42,23.58
15.65761,32.54961,2020,291,0,34.58,37.17,20.34,28.79,95.96,16.84,33.31,23.08
15.65761,32.54961,2020,292,0,33.2,37.33,21.66,29.01,95.98,15.67,33.19,23.02
15.65761,32.54961,2020,293,0,35.01,37.26,21.37,28.88,96.07,15.89,33.07,22.7
15.65761,32.54961,2020,294,0,31.15,37.49,20.58,28.16,96.05,16.91,32.95,22.7
15.65761,32.54961,2020,295,0,30.42,36.78,19.45,27.41,96.09,17.33,32.83,22.57
15.65761,32.54961,2020,296,0,28.32,37.18,19.1,28.15,96.16,18.08,32.71,22.65
15.65761,32.54961,2020,297,0,27.46,37.51,21.74,29.95,96.09,15.77,32.59,22.48
15.65761,32.54961,2020,298,0,29.44,37.59,21.84,29.37,96.02,15.75,32.47,21.91
15.65761,32.54961,2020,299,0,28.32,37.24,20.78,28.49,95.93,16.46,32.34,21.96
15.65761,32.54961,2020,300,0,28.89,37.13,21.29,28.76,96,15.84,32.22,21.71
15.65761,32.54961,2020,301,0,30.9,37.91,23.07,30.06,96.02,14.84,32.1,21.16
15.65761,32.54961,2020,302,0,28.85,37.89,22.65,29.53,96.04,15.25,31.98,19.45
15.65761,32.54961,2020,303,0,33.14,37.61,21.82,29.41,96,15.79,31.86,21.35
15.65761,32.54961,2020,304,0,30.96,37.61,22.06,29.78,96.05,15.55,31.74,21.24
15.65761,32.54961,2020,305,0.01,28.68,37.16,22.28,29.29,96.1,14.88,31.62,21.13
15.65761,32.54961,2020,306,0.01,26.88,36.67,21.72,28.75,96.16,14.94,31.49,21.4
15.65761,32.54961,2020,307,0,29.11,36.32,22.57,29.04,96.26,13.75,31.37,21.12
15.65761,32.54961,2020,308,0,32.77,37.16,22.15,29.09,96.28,15.02,31.25,21.25
15.65761,32.54961,2020,309,0,35.24,36.43,22.64,28.97,96.25,13.79,31.14,21.33
15.65761,32.54961,2020,310,0,27.66,35.01,21.2,27.25,96.21,13.81,31.02,21.87
15.65761,32.54961,2020,311,0,22.36,33.29,18.04,24.78,96.3,15.25,30.9,22.13
15.65761,32.54961,2020,312,0,24.32,32.9,16.53,23.98,96.35,16.37,30.78,22.04
15.65761,32.54961,2020,313,0,24.77,33.03,16.39,24.2,96.38,16.64,30.67,21.72
15.65761,32.54961,2020,314,0,24.11,33.65,17.27,24.96,96.47,16.38,30.55,21.29
15.65761,32.54961,2020,315,0,25.45,33.94,18.28,25.35,96.37,15.66,30.44,20.56
15.65761,32.54961,2020,316,0,23.97,34.07,18.65,25.78,96.37,15.42,30.32,20.77
15.65761,32.54961,2020,317,0,27.1,34.82,18.87,26.22,96.38,15.95,30.21,20.79
15.65761,32.54961,2020,318,0,28.07,35.34,19.33,26.51,96.34,16,30.1,21.18
15.65761,32.54961,2020,319,0,22.87,34.33,18.29,25.54,96.33,16.04,30,21.21
15.65761,32.54961,2020,320,0,21.87,33.65,17,24.54,96.24,16.65,29.89,21.2
15.65761,32.54961,2020,321,0,23.21,33.62,16.61,24.4,96.3,17.01,29.79,21.17
15.65761,32.54961,2020,322,0,29.38,35,17.34,25.67,96.24,17.66,29.68,20.52
15.65761,32.54961,2020,323,0,35.8,35.41,19.09,26.74,96.09,16.32,29.58,20.47
15.65761,32.54961,2020,324,0,29.91,35.45,19.25,26.77,96.09,16.2,29.48,20.47
15.65761,32.54961,2020,325,0,25.08,34.03,19.22,26.01,96.2,14.81,29.39,20.1
15.65761,32.54961,2020,326,0,24.26,31.87,18.36,24.33,96.37,13.52,29.29,20.09
15.65761,32.54961,2020,327,0,35.04,33.76,17.16,25.15,96.34,16.59,29.2,20.06
15.65761,32.54961,2020,328,0,35.08,34.22,18.65,26.11,96.37,15.58,29.11,20
15.65761,32.54961,2020,329,0,29.39,34.59,19.28,26.19,96.27,15.31,29.03,20.23
15.65761,32.54961,2020,330,0,22.62,33.99,17.85,25.21,96.21,16.14,28.94,20.23
15.65761,32.54961,2020,331,0,20.88,32.49,16.97,23.98,96.32,15.51,28.86,20.14
15.65761,32.54961,2020,332,0,23.91,31.63,16.01,23.05,96.37,15.62,28.78,20.12
