LAT,LON,YEAR,MO,DY,T2M_RANGE,T2MWET,T2M_MAX,T2M_MIN,T2M,PRECTOT,QV2M,RH2M
15.55131,32.53211,2019,11,11,17.04,-0.67,33.94,16.9,24.86,0,3.76,18.4
15.55131,32.53211,2019,11,12,17.85,0.74,35.23,17.38,25.78,0,4.19,19.43
15.55131,32.53211,2019,11,13,17.36,-0.48,35.32,17.96,26.26,0,3.82,17.23
15.55131,32.53211,2019,11,14,18.43,-0.14,36.46,18.04,26.93,0,3.91,16.97
15.55131,32.53211,2019,11,15,16.05,3.96,36.06,20.01,27.87,0,5.31,21.8
15.55131,32.53211,2019,11,16,14.68,12.06,36.44,21.76,28.87,0,9.24,35.62
15.55131,32.53211,2019,11,17,13.68,8.77,35.39,21.71,28.07,0,7.5,30.35
15.55131,32.53211,2019,11,18,15.99,0.99,35.18,19.2,26.52,0,4.27,18.98
15.55131,32.53211,2019,11,19,17.52,-2.79,35.09,17.58,25.53,0,3.17,14.95
15.55131,32.53211,2019,11,20,17.33,1.26,34.36,17.03,25.18,0,4.41,21.2
15.55131,32.53211,2019,11,21,14.23,9.32,33.77,19.54,26.22,0,7.68,34.65
15.55131,32.53211,2019,11,22,14.97,3.87,33.85,18.88,25.83,0,5.27,24.4
15.55131,32.53211,2019,11,23,15.21,4.38,33.31,18.1,25.11,0,5.44,26.28
15.55131,32.53211,2019,11,24,15.33,4.22,33.55,18.23,25.19,0,5.37,25.84
15.55131,32.53211,2019,11,25,15.63,6.58,33.81,18.18,25.86,0,6.53,30.19
15.55131,32.53211,2019,11,26,15.59,3.67,34.29,18.7,25.88,0,5.27,24.35
15.55131,32.53211,2019,11,27,16.84,-0.87,35.07,18.24,25.86,0,3.75,17.34
15.55131,32.53211,2019,11,28,15.74,1.03,34.14,18.4,25.65,0,4.28,20.09
15.55131,32.53211,2019,11,29,15.21,3.9,33.43,18.22,25.38,0,5.48,26.09
15.55131,32.53211,2019,11,30,15.52,3.96,33.44,17.92,25.05,0,5.45,26.47
15.55131,32.53211,2019,12,1,16.82,2.86,33.81,16.99,24.68,0,4.91,24.34
15.55131,32.53211,2019,12,2,16.36,2.55,32.99,16.63,23.98,0,4.74,24.55
15.55131,32.53211,2019,12,3,16.67,4.89,32.81,16.14,24.23,0,5.71,29.12
15.55131,32.53211,2019,12,4,15.58,3.81,32.74,17.15,24.25,0,5.26,26.75
15.55131,32.53211,2019,12,5,16.33,1.7,32.34,16.01,23.55,0,4.47,23.79
15.55131,32.53211,2019,12,6,16.34,8.27,33.51,17.17,25.05,0,7.23,35.04
15.55131,32.53211,2019,12,7,14.29,10.03,33.52,19.23,25.97,0,8.25,37.85
15.55131,32.53211,2019,12,8,15.59,3.37,31.68,16.09,23.39,0,5.19,27.84
15.55131,32.53211,2019,12,9,16.59,-0.24,31.02,14.43,22.09,0,3.88,22.57
15.55131,32.53211,2019,12,10,18.52,-0.07,32.78,14.27,22.88,0,3.93,21.73
15.55131,32.53211,2019,12,11,17.54,3.95,33.58,16.04,24.32,0,5.29,26.82
15.55131,32.53211,2019,12,12,17.87,2.06,35.25,17.38,25.87,0,4.63,21.39
15.55131,32.53211,2019,12,13,14.25,0.68,33.23,18.99,25.55,0,4.13,19.5
15.55131,32.53211,2019,12,14,15.27,0.15,33.03,17.76,24.52,0,3.98,20
15.55131,32.53211,2019,12,15,15.01,-2.76,31.96,16.95,23.59,0,3.19,16.94
15.55131,32.53211,2019,12,16,14.15,-4.77,28.69,14.54,20.95,0,2.68,16.74
15.55131,32.53211,2019,12,17,16.36,0.67,29.08,12.72,20.34,0,4.17,26.98
15.55131,32.53211,2019,12,18,16.15,3.44,29.73,13.58,20.92,0,5.16,32.26
15.55131,32.53211,2019,12,19,17.62,4.55,31.41,13.79,21.82,0,5.55,32.82
15.55131,32.53211,2019,12,20,17.92,6.52,32.54,14.63,23.11,0,6.34,34.6
15.55131,32.53211,2019,12,21,16.51,5.17,32.54,16.03,23.56,0,5.74,30.48
15.55131,32.53211,2019,12,22,15.87,4.37,31.74,15.87,23,0,5.45,29.96
15.55131,32.53211,2019,12,23,16.99,2.15,31.83,14.85,22.49,0,4.62,26.18
15.55131,32.53211,2019,12,24,17.06,-0.49,31.28,14.22,21.83,0,3.82,22.55
15.55131,32.53211,2019,12,25,16.57,-5.58,29.2,12.64,19.9,0,2.5,16.68
15.55131,32.53211,2019,12,26,17.46,-2.97,28.51,11.04,18.9,0,3.13,22.21
15.55131,32.53211,2019,12,27,16.85,-4.37,27.85,11.01,18.46,0,2.79,20.35
15.55131,32.53211,2019,12,28,17.94,-2.31,28.4,10.46,18.55,0,3.33,24.07
15.55131,32.53211,2019,12,29,17.77,-2.6,28.78,11.01,18.92,0,3.23,22.85
15.55131,32.53211,2019,12,30,18.66,-4.05,29.38,10.72,19.26,0,2.86,19.8
15.55131,32.53211,2019,12,31,18.35,-2.97,30.11,11.75,20.4,0,3.13,20.18
15.55131,32.53211,2020,1,1,18.13,-1.85,31.59,13.46,21.83,0,3.45,20.35
15.55131,32.53211,2020,1,2,18.57,-4.06,32.89,14.31,22.56,0,2.85,16.1
15.55131,32.53211,2020,1,3,14.15,-2.54,28.04,13.89,20.2,0,3.21,21.04
15.55131,32.53211,2020,1,4,13.43,-0.75,26.12,12.69,18.69,0,3.71,26.66
15.55131,32.53211,2020,1,5,13.27,-5.38,24.7,11.43,17.23,0,2.56,20.18
15.55131,32.53211,2020,1,6,15.48,-6.29,26.51,11.03,18.13,0,2.34,17.47
15.55131,32.53211,2020,1,7,16.93,-5.97,28.92,12,19.81,0,2.42,16.22
15.55131,32.53211,2020,1,8,14.57,-5.46,27.11,12.55,18.98,0,2.53,17.87
15.55131,32.53211,2020,1,9,14.88,-3.88,24.98,10.1,16.78,0,2.89,23.48
15.55131,32.53211,2020,1,10,14.02,-2.81,22.84,8.83,15.07,0,3.16,28.63
15.55131,32.53211,2020,1,11,16.53,-4.63,24.18,7.65,15.1,0,2.73,24.73
15.55131,32.53211,2020,1,12,18.69,-0.61,26.93,8.24,17.03,0,3.85,30.72
15.55131,32.53211,2020,1,13,18.01,-1.94,29.39,11.39,19.69,0,3.46,23.39
15.55131,32.53211,2020,1,14,20.48,2.89,33.28,12.81,22.16,0,5.04,29.11
15.55131,32.53211,2020,1,15,20.23,6.41,34.57,14.33,23.39,0,6.39,34.2
15.55131,32.53211,2020,1,16,18.58,5.54,34.15,15.57,24.17,0,6.06,30.99
15.55131,32.53211,2020,1,17,15.82,1.01,30.41,14.59,21.61,0,4.24,25.39
15.55131,32.53211,2020,1,18,15.75,0.97,28.11,12.36,19.41,0,4.22,28.97
15.55131,32.53211,2020,1,19,15.52,0.44,27.01,11.49,18.53,0,4.1,29.76
15.55131,32.53211,2020,1,20,17.49,0.19,28.7,11.21,19.13,0,4.18,29.26
15.55131,32.53211,2020,1,21,16.44,-3.39,26.83,10.39,17.79,0,3.06,23.31
15.55131,32.53211,2020,1,22,16.76,-3.33,26.7,9.94,17.43,0,3.08,23.97
15.55131,32.53211,2020,1,23,16.92,-4.62,25.59,8.67,16.37,0,2.77,23.12
15.55131,32.53211,2020,1,24,18.03,-4.32,25.64,7.61,16.28,0,2.81,23.57
15.55131,32.53211,2020,1,25,17.2,-4.87,26.21,9.01,16.9,0,2.67,21.58
15.55131,32.53211,2020,1,26,18.34,-2.28,27.53,9.19,17.83,0,3.41,25.91
15.55131,32.53211,2020,1,27,17.36,-2.96,27.81,10.45,18.41,0,3.15,23.05
15.55131,32.53211,2020,1,28,19.09,-1.81,29.98,10.89,20,0,3.46,22.87
15.55131,32.53211,2020,1,29,16.84,-3.35,29.35,12.51,20.03,0,3.06,20.21
15.55131,32.53211,2020,1,30,18.72,0.6,30.45,11.73,20.73,0,4.27,27.01
15.55131,32.53211,2020,1,31,16.38,-1.32,29.58,13.2,20.59,0,3.58,22.88
15.55131,32.53211,2020,2,1,18.03,-4.37,29.42,11.38,19.9,0,2.77,18.47
15.55131,32.53211,2020,2,2,17.47,-1.42,30.19,12.72,20.89,0,3.58,22.47
15.55131,32.53211,2020,2,3,17.36,-2.09,30.97,13.61,21.58,0,3.36,20.21
15.55131,32.53211,2020,2,4,18.13,-6.98,30.38,12.25,20.57,0,2.2,14.06
15.55131,32.53211,2020,2,5,18.89,-7.61,30.48,11.59,20.51,0,2.07,13.26
15.55131,32.53211,2020,2,6,18.3,-5.98,32.97,14.67,23.08,0,2.4,13.19
15.55131,32.53211,2020,2,7,18.19,-2.87,33.96,15.77,24.24,0,3.13,16.01
15.55131,32.53211,2020,2,8,15.45,-2.89,31.76,16.3,23.21,0,3.13,17.06
15.55131,32.53211,2020,2,9,16.08,-1.8,30.18,14.1,21.37,0,3.49,21.3
15.55131,32.53211,2020,2,10,14.8,-3.46,28,13.2,19.56,0,3.02,20.62
15.55131,32.53211,2020,2,11,16.47,-5.51,26.01,9.54,17.05,0,2.53,20.18
15.55131,32.53211,2020,2,12,18.7,-5.81,28.15,9.45,18.07,0,2.5,18.72
15.55131,32.53211,2020,2,13,19.06,-3.78,29.9,10.85,19.74,0,2.98,20.09
15.55131,32.53211,2020,2,14,21.18,-0.36,33.52,12.34,22.47,0,3.92,22.23
15.55131,32.53211,2020,2,15,19.51,3.67,34.41,14.9,24.2,0,5.19,26.5
15.55131,32.53211,2020,2,16,17.24,0.71,33.22,15.98,23.94,0,4.18,21.71
15.55131,32.53211,2020,2,17,17.93,-0.09,32.7,14.77,23.2,0,3.9,21.2
15.55131,32.53211,2020,2,18,16.45,0.41,31.54,15.09,22.81,0,4.05,22.52
15.55131,32.53211,2020,2,19,14.79,1.8,30.61,15.81,22.81,0,4.48,24.93
15.55131,32.53211,2020,2,20,14.57,-0.96,29.65,15.08,21.72,0,3.67,21.82
15.55131,32.53211,2020,2,21,16.86,-3.3,31.71,14.85,22.53,0,3.03,17.18
15.55131,32.53211,2020,2,22,18.43,-3.41,32.23,13.8,22.46,0,3.01,17.11
15.55131,32.53211,2020,2,23,18.79,-3.58,32.37,13.58,22.52,0,2.96,16.77
15.55131,32.53211,2020,2,24,13.14,-1.89,28.42,15.28,21.42,0.08,3.4,20.58
15.55131,32.53211,2020,2,25,13.94,-2.84,27.17,13.23,19.65,0,3.17,21.47
15.55131,32.53211,2020,2,26,17.28,-4.4,30.61,13.33,21.46,0,2.77,16.76
15.55131,32.53211,2020,2,27,19.76,-2.9,34.39,14.63,23.98,0,3.17,16.43
15.55131,32.53211,2020,2,28,19.14,-2.16,35.34,16.21,25.13,0,3.34,16.18
15.55131,32.53211,2020,2,29,19.07,-4.65,34.32,15.24,24.52,0,2.7,13.55
15.55131,32.53211,2020,3,1,17.93,-4.17,33.32,15.39,23.88,0,2.81,14.69
15.55131,32.53211,2020,3,2,19.29,-1.96,33.78,14.49,23.85,0,3.4,17.77
15.55131,32.53211,2020,3,3,19.1,-4.65,34.89,15.78,24.8,0,2.73,13.48
15.55131,32.53211,2020,3,4,20.91,-9.39,36.11,15.19,25.42,0,1.73,8.22
15.55131,32.53211,2020,3,5,19.64,-4.72,37.63,17.99,27.43,0,2.72,11.48
15.55131,32.53211,2020,3,6,17.64,-1.8,38.44,20.8,29.1,0,3.46,13.23
15.55131,32.53211,2020,3,7,18.2,-1.23,37.97,19.77,28.31,0,3.58,14.33
15.55131,32.53211,2020,3,8,17.36,-2.24,36.95,19.59,27.93,0,3.32,13.62
15.55131,32.53211,2020,3,9,17.56,-4.22,37.2,19.64,27.83,0,2.84,11.69
15.55131,32.53211,2020,3,10,20.28,-0.57,39.12,18.84,28.63,0,3.92,15.36
15.55131,32.53211,2020,3,11,19.49,4.61,41.28,21.8,31.28,0,5.61,18.84
15.55131,32.53211,2020,3,12,17.42,2.49,41.67,24.25,31.72,0,4.96,16.24
15.55131,32.53211,2020,3,13,9.02,-0.51,28.79,19.77,24.22,0,3.79,19.36
15.55131,32.53211,2020,3,14,13.52,-2.07,31.65,18.13,24.26,0,3.35,17.1
15.55131,32.53211,2020,3,15,16.83,-2.7,32.79,15.95,23.9,0,3.23,16.79
15.55131,32.53211,2020,3,16,18.73,-6.46,34.59,15.86,24.65,0,2.31,11.49
15.55131,32.53211,2020,3,17,19.25,-2.47,35.27,16.02,25.45,0,3.27,15.52
15.55131,32.53211,2020,3,18,17.95,-3.33,34.36,16.4,25.21,0,3.04,14.61
15.55131,32.53211,2020,3,19,17.8,-5.88,33.99,16.19,24.63,0,2.45,12.21
15.55131,32.53211,2020,3,20,20.01,-9.13,35,14.99,24.62,0,1.77,8.83
15.55131,32.53211,2020,3,21,20.15,-9.47,36.2,16.04,25.96,0,1.71,7.87
15.55131,32.53211,2020,3,22,17.63,-3.9,35.79,18.16,26.48,0,2.89,12.9
15.55131,32.53211,2020,3,23,19.37,-6.15,37.16,17.79,27.13,0,2.38,10.23
15.55131,32.53211,2020,3,24,19.28,-2.44,38.91,19.63,28.84,0,3.25,12.63
15.55131,32.53211,2020,3,25,19,-0.8,39.89,20.88,30.25,0,3.71,13.23
15.55131,32.53211,2020,3,26,19.37,-1.25,41.08,21.71,31.36,0,3.58,11.99
15.55131,32.53211,2020,3,27,19.36,-0.87,42.34,22.99,32.89,0,3.72,11.43
15.55131,32.53211,2020,3,28,16.92,-0.52,40.5,23.58,31.36,0,3.78,12.7
15.55131,32.53211,2020,3,29,15.77,-0.89,37.49,21.72,28.86,0,3.69,14.32
15.55131,32.53211,2020,3,30,19.3,-4.58,37.6,18.3,27.74,0,2.73,11.3
15.55131,32.53211,2020,3,31,20.08,-5.32,39.62,19.54,29.49,0,2.55,9.52
15.55131,32.53211,2020,4,1,19.04,-2.63,41.05,22.01,31.31,0,3.2,10.77
15.55131,32.53211,2020,4,2,19.51,1.26,41.91,22.41,32.04,0,4.36,14.07
15.55131,32.53211,2020,4,3,16.88,4.02,40.55,23.67,31.79,0,5.43,17.76
15.55131,32.53211,2020,4,4,19.17,-2.53,40.04,20.87,30.22,0,3.26,11.68
15.55131,32.53211,2020,4,5,20.6,-1.84,40.96,20.35,30.78,0,3.48,12.09
15.55131,32.53211,2020,4,6,19.18,0.84,42.67,23.49,33.11,0,4.2,12.75
15.55131,32.53211,2020,4,7,19.43,0.81,43.64,24.22,34.04,0,4.2,12.1
15.55131,32.53211,2020,4,8,17.69,4.43,42.91,25.22,33.93,0,5.48,15.86
15.55131,32.53211,2020,4,9,15.53,4.7,41.4,25.87,33.31,0,5.64,16.92
15.55131,32.53211,2020,4,10,13.68,-1.81,38.33,24.65,30.84,0,3.42,11.82
15.55131,32.53211,2020,4,11,14.69,-0.13,36.27,21.58,28.63,0,3.89,15.32
15.55131,32.53211,2020,4,12,13.07,-3.03,34.15,21.08,27.65,0,3.1,12.92
15.55131,32.53211,2020,4,13,15.04,-5.03,35.34,20.3,27.85,0,2.61,10.77
15.55131,32.53211,2020,4,14,16.17,-6.98,35.1,18.92,26.96,0,2.18,9.48
15.55131,32.53211,2020,4,15,17.77,-8.69,35.64,17.87,26.59,0,1.88,8.33
15.55131,32.53211,2020,4,16,19.27,-8.63,36.63,17.36,26.74,0,1.88,8.24
15.55131,32.53211,2020,4,17,19.07,-3.28,38.35,19.28,28.71,0,3.07,11.98
15.55131,32.53211,2020,4,18,12.73,2.09,35.66,22.93,29.09,0,4.6,17.59
15.55131,32.53211,2020,4,19,14.74,1.12,37.39,22.65,29.49,0,4.28,16
15.55131,32.53211,2020,4,20,16.88,-1.44,37.04,20.16,28.31,0,3.54,14.18
15.55131,32.53211,2020,4,21,18.46,-5.57,37.4,18.93,28.08,0,2.51,10.19
15.55131,32.53211,2020,4,22,20.12,-8.55,38.76,18.64,28.84,0,1.87,7.26
15.55131,32.53211,2020,4,23,20.36,-3.95,40.11,19.74,30.32,0,2.95,10.53
15.55131,32.53211,2020,4,24,17.92,-0.62,41.09,23.17,31.96,0,3.78,12.24
15.55131,32.53211,2020,4,25,18.67,-2.5,41.7,23.02,32.42,0,3.25,10.26
15.55131,32.53211,2020,4,26,17.88,1.37,41.89,24.02,32.84,0,4.38,13.52
15.55131,32.53211,2020,4,27,16.21,1.15,40.19,23.98,31.87,0,4.29,14
15.55131,32.53211,2020,4,28,19.11,0.87,42.37,23.26,32.81,0,4.22,13.04
15.55131,32.53211,2020,4,29,17.42,0.8,42.79,25.37,34.01,0,4.18,12.07
15.55131,32.53211,2020,4,30,15.1,-1.06,39.15,24.05,31.03,0,3.64,12.46
15.55131,32.53211,2020,5,1,18.02,-7.34,37.99,19.97,28.87,0,2.13,8.26
15.55131,32.53211,2020,5,2,20.05,-9.49,39.45,19.4,30.06,0,1.69,6.1
15.55131,32.53211,2020,5,3,19.44,-6.46,41.05,21.61,32.27,0,2.31,7.37
15.55131,32.53211,2020,5,4,18.88,-3.48,42.06,23.17,33.29,0,2.99,9.02
15.55131,32.53211,2020,5,5,16.94,-2.06,42.74,25.8,34.06,0,3.36,9.69
15.55131,32.53211,2020,5,6,17.14,1.39,42.4,25.26,33.73,0,4.37,12.82
15.55131,32.53211,2020,5,7,17.19,2.44,41.58,24.39,32.94,0,4.8,14.73
15.55131,32.53211,2020,5,8,15.82,-2.74,40.41,24.59,32.62,0,3.19,9.96
15.55131,32.53211,2020,5,9,14.48,-4.89,39.55,25.07,32.62,0,2.65,8.31
15.55131,32.53211,2020,5,10,13.29,-3.25,38.38,25.09,32.22,0,3.11,9.95
15.55131,32.53211,2020,5,11,14.79,5.84,41.02,26.22,33.62,0.02,6.24,18.43
15.55131,32.53211,2020,5,12,16.72,5.31,42.67,25.96,34.84,0.08,6.04,16.64
15.55131,32.53211,2020,5,13,15.85,0.46,43.48,27.62,35.41,0,4.21,11.25
15.55131,32.53211,2020,5,14,17.31,1.69,44.12,26.81,35.54,0,4.49,11.91
15.55131,32.53211,2020,5,15,16.91,-0.24,43.57,26.66,35.18,0,3.91,10.58
15.55131,32.53211,2020,5,16,17.03,-4.19,42.63,25.6,34.23,0,3.19,9.11
15.55131,32.53211,2020,5,17,13.07,16.41,40.13,27.06,33.88,0.01,12.28,35.62
15.55131,32.53211,2020,5,18,5.94,17.24,34.55,28.61,31.75,0.59,12.85,42.09
15.55131,32.53211,2020,5,19,13.5,15.39,39.51,26.01,33.49,0.05,11.5,34.13
15.55131,32.53211,2020,5,20,13.56,13.6,41.66,28.1,35.61,0.02,10.32,27.2
15.55131,32.53211,2020,5,21,11.15,14.98,41.45,30.3,35.85,0.27,11.24,29.22
15.55131,32.53211,2020,5,22,14.01,15.59,41.87,27.86,35.23,0.05,11.69,31.48
15.55131,32.53211,2020,5,23,12.32,16.5,41.56,29.23,35.67,0.1,12.32,32.4
15.55131,32.53211,2020,5,24,13.39,13.01,42.84,29.45,36.17,0.25,10.25,26.2
15.55131,32.53211,2020,5,25,14.68,3.31,42.3,27.62,34.73,0,5.11,14.2
15.55131,32.53211,2020,5,26,15.96,-0.32,41.43,25.47,33.34,0,3.86,11.58
15.55131,32.53211,2020,5,27,17.43,-2.74,41.88,24.45,33.33,0,3.19,9.6
15.55131,32.53211,2020,5,28,17.2,-1.16,42.25,25.05,33.83,0,3.63,10.6
15.55131,32.53211,2020,5,29,16.64,0.88,42.41,25.77,34.08,0,4.24,12.21
15.55131,32.53211,2020,5,30,15.66,3.05,42.41,26.75,34.44,0,4.96,13.99
15.55131,32.53211,2020,5,31,16.89,-2.47,42.78,25.89,34.23,0,3.28,9.38
15.55131,32.53211,2020,6,1,16.1,-3.34,42.13,26.02,33.85,0,3.04,8.87
15.55131,32.53211,2020,6,2,17.55,-2.88,43.18,25.62,34.61,0,3.17,8.87
15.55131,32.53211,2020,6,3,16.62,0.65,43.3,26.68,35.04,0,4.15,11.33
15.55131,32.53211,2020,6,4,15.52,2.62,42.97,27.46,35.19,0,4.8,12.98
15.55131,32.53211,2020,6,5,15.95,2.42,43.72,27.77,35.86,0,4.72,12.3
15.55131,32.53211,2020,6,6,16.15,3.86,43.2,27.05,35.33,0,5.44,14.6
15.55131,32.53211,2020,6,7,16.83,2.95,43.17,26.34,35.21,0,5.09,13.73
15.55131,32.53211,2020,6,8,14.66,12.21,42.77,28.1,35.89,0,9.82,25.44
15.55131,32.53211,2020,6,9,12.69,15.7,42.78,30.09,36.63,0.02,11.76,29.24
15.55131,32.53211,2020,6,10,12.56,14.26,42.45,29.89,36.04,0.05,10.83,27.84
15.55131,32.53211,2020,6,11,14.52,7.35,43.05,28.53,35.5,0,7.47,19.82
15.55131,32.53211,2020,6,12,15.55,3.75,42.99,27.44,35.27,0,5.55,14.9
15.55131,32.53211,2020,6,13,15.4,9.28,42.92,27.52,35.57,0.04,8.07,21.28
15.55131,32.53211,2020,6,14,13.73,17.11,42.31,28.58,35.13,0,12.95,34.94
15.55131,32.53211,2020,6,15,11.18,17.31,39.91,28.73,34.23,0.48,13.14,37.31
15.55131,32.53211,2020,6,16,14.36,9.03,41.88,27.52,34.81,0.08,8.29,22.84
15.55131,32.53211,2020,6,17,12.05,13.89,40.55,28.49,34.47,0.09,10.6,29.76
15.55131,32.53211,2020,6,18,13.98,8.14,42.26,28.29,35.02,0,7.91,21.55
15.55131,32.53211,2020,6,19,15.72,3.86,42.49,26.77,34.74,0.01,5.48,15.18
15.55131,32.53211,2020,6,20,14.13,2.52,40.62,26.49,33.72,0,5.04,14.8
15.55131,32.53211,2020,6,21,15.23,-0.22,41.53,26.3,33.75,0,4.04,11.83
15.55131,32.53211,2020,6,22,16.89,0.66,42.31,25.41,34.54,0,4.2,11.75
15.55131,32.53211,2020,6,23,14.96,9.78,41.39,26.43,34.34,0,8.44,23.86
15.55131,32.53211,2020,6,24,12.2,15.14,40.33,28.13,34.68,0,11.41,31.6
15.55131,32.53211,2020,6,25,13.26,13.54,42.09,28.83,35.02,0.02,10.54,28.61
15.55131,32.53211,2020,6,26,12.54,16.52,39.96,27.43,33.67,0.1,12.5,36.57
15.55131,32.53211,2020,6,27,13.37,8.2,41.22,27.85,34.14,0,8.01,22.91
15.55131,32.53211,2020,6,28,15.34,3.15,41.49,26.16,34.45,0,5.02,14.13
15.55131,32.53211,2020,6,29,13.66,11.67,40.67,27.01,34.21,0.13,9.14,26.03
15.55131,32.53211,2020,6,30,15.66,8.36,42.39,26.73,35.05,0,7.59,20.62
15.55131,32.53211,2020,7,1,14.58,5.86,42.77,28.19,35.51,0,6.12,16.21
15.55131,32.53211,2020,7,2,12.71,10.95,40.41,27.7,34.03,0,9.24,26.52
15.55131,32.53211,2020,7,3,12.1,15.5,40.49,28.39,34.51,0.01,11.63,32.48
15.55131,32.53211,2020,7,4,12.95,14.02,41.7,28.75,35.3,0,10.81,28.94
15.55131,32.53211,2020,7,5,13.25,6.79,40.95,27.7,34.69,0,6.77,18.74
15.55131,32.53211,2020,7,6,14.1,14.71,41.96,27.86,34.91,0,11.36,30.96
15.55131,32.53211,2020,7,7,8.99,17.6,36.89,27.89,32.66,0.07,13.18,40.82
15.55131,32.53211,2020,7,8,10.61,17.13,37.89,27.28,32.17,0,12.8,40.82
15.55131,32.53211,2020,7,9,10.23,16.91,38.37,28.14,32.39,0.12,12.69,39.98
15.55131,32.53211,2020,7,10,13.94,15.79,40.35,26.42,33.6,0,11.84,34.82
15.55131,32.53211,2020,7,11,14.57,14.12,42.42,27.86,35.42,0,10.84,28.83
15.55131,32.53211,2020,7,12,13.13,9.78,42.1,28.96,35.65,0,8.26,21.69
15.55131,32.53211,2020,7,13,13.07,15.96,40.22,27.15,33.85,0.01,12.3,35.58
15.55131,32.53211,2020,7,14,13.12,10.9,40.47,27.36,33.82,0.01,9.43,27.42
15.55131,32.53211,2020,7,15,13.93,10.68,40.56,26.64,33.66,0.07,9.2,27.02
15.55131,32.53211,2020,7,16,14.52,15.79,41.01,26.49,33.47,0.42,11.89,35.23
15.55131,32.53211,2020,7,17,10.9,16.84,38.2,27.29,32.15,4.92,12.68,40.48
15.55131,32.53211,2020,7,18,11.77,17.23,37.34,25.57,31.29,0.36,13.04,43.65
15.55131,32.53211,2020,7,19,8.14,19.91,33.98,25.84,29.51,12.67,15.24,56.4
15.55131,32.53211,2020,7,20,8.94,19.71,33.63,24.7,28.89,1.16,15.04,57.82
15.55131,32.53211,2020,7,21,11.23,17.68,36.26,25.03,30.31,0.3,13.31,47.15
15.55131,32.53211,2020,7,22,14.24,13.93,39.68,25.45,32.48,0,10.74,33.57
15.55131,32.53211,2020,7,23,12.32,16.72,37.44,25.12,31.08,0.01,12.79,43.2
15.55131,32.53211,2020,7,24,13.31,18.22,38.23,24.92,31.16,0.9,13.95,46.92
15.55131,32.53211,2020,7,25,13.17,18.14,37.8,24.62,30.48,4.04,13.74,48.1
15.55131,32.53211,2020,7,26,11.69,18.13,33.81,22.12,27.04,11.42,13.65,58.38
15.55131,32.53211,2020,7,27,13,20.29,35.07,22.07,28.22,4.52,15.64,62.32
15.55131,32.53211,2020,7,28,8.41,21.05,32.95,24.54,28.08,0.85,16.39,65.73
15.55131,32.53211,2020,7,29,8.51,20.67,32.58,24.08,27.9,0.6,15.98,64.93
15.55131,32.53211,2020,7,30,8.07,20.62,32.72,24.65,28.33,1.86,15.88,63.08
15.55131,32.53211,2020,7,31,6.88,21.41,31.32,24.44,27.29,23.5,16.67,70.38
15.55131,32.53211,2020,8,1,4.4,22.04,28.1,23.7,25.9,8.59,17.36,79.3
15.55131,32.53211,2020,8,2,8.95,21.62,32.76,23.81,28,2.27,16.92,68.35
15.55131,32.53211,2020,8,3,11.13,20.14,35.03,23.9,29.03,3.55,15.43,58.91
15.55131,32.53211,2020,8,4,9.18,20.56,33.43,24.25,27.97,12.03,15.87,64.34
15.55131,32.53211,2020,8,5,7.89,21.37,31.54,23.65,27.01,2.23,16.66,71.36
15.55131,32.53211,2020,8,6,7.63,21.32,30.45,22.82,26.6,2.03,16.57,72.83
15.55131,32.53211,2020,8,7,7,21.27,30.46,23.47,26.5,1.85,16.51,73.08
15.55131,32.53211,2020,8,8,7.29,21.83,30.31,23.03,26.3,13.25,17.13,76.44
15.55131,32.53211,2020,8,9,6.59,22.27,30.06,23.47,26.06,17.83,17.61,79.64
15.55131,32.53211,2020,8,10,7.76,21.53,30.65,22.89,26.36,7.45,16.79,74.82
15.55131,32.53211,2020,8,11,9.57,21.59,32.78,23.21,27.84,1.04,16.86,68.87
15.55131,32.53211,2020,8,12,11.73,21.27,35.1,23.38,29.22,0.17,16.56,62.4
15.55131,32.53211,2020,8,13,7.96,21.79,32.83,24.88,28.8,0.66,17.1,65.94
15.55131,32.53211,2020,8,14,10.75,21.56,35.1,24.35,29.28,2.09,16.89,63.32
15.55131,32.53211,2020,8,15,8.69,21.48,33.63,24.94,28.47,8.31,16.85,66.16
15.55131,32.53211,2020,8,16,11.03,19.52,34.77,23.75,28.86,0.6,15.04,57.78
15.55131,32.53211,2020,8,17,11.12,21.08,35.35,24.23,29.5,1.06,16.42,60.8
15.55131,32.53211,2020,8,18,8.71,22.32,33.39,24.69,28.52,10.83,17.71,69.27
15.55131,32.53211,2020,8,19,8.85,22.17,33.49,24.64,28.16,3.42,17.58,70.18
15.55131,32.53211,2020,8,20,9.76,21.43,33.21,23.45,27.86,2.8,16.75,68.14
15.55131,32.53211,2020,8,21,9.96,21.65,34.01,24.05,28.49,0.49,16.97,66.62
15.55131,32.53211,2020,8,22,12.66,20.63,37.07,24.41,29.88,0.25,16.04,58.06
15.55131,32.53211,2020,8,23,11.8,20.77,35.5,23.7,28.88,11.84,16.12,61.79
15.55131,32.53211,2020,8,24,11.82,21.22,35.6,23.78,28.8,0.82,16.57,63.77
15.55131,32.53211,2020,8,25,10.38,21.15,33.94,23.56,28.29,0.64,16.44,65.38
15.55131,32.53211,2020,8,26,8.49,21.78,32.59,24.1,27.77,5.15,17.06,69.98
15.55131,32.53211,2020,8,27,9.81,22,33.85,24.03,28.27,0.68,17.32,68.88
